time,btcdom_open,btcdom_high,btcdom_low,btcdom_close,btcdom_volume
2022-03-12 23:00:00,1308.8,1309.2,1306.6,1307.5,133.248
2022-03-13 03:00:00,1307.5,1309.6,1305.0,1307.0,205.149
2022-03-13 07:00:00,1307.0,1310.2,1305.6,1307.8,385.491
2022-03-13 11:00:00,1307.9,1313.6,1304.3,1305.0,454.846
2022-03-13 15:00:00,1305.0,1313.0,1302.8,1306.9,1077.836
2022-03-13 19:00:00,1307.0,1312.1,1305.0,1311.9,603.849
2022-03-13 23:00:00,1311.9,1314.4,1300.3,1303.2,795.907
2022-03-14 03:00:00,1303.3,1311.3,1303.2,1309.0,404.694
2022-03-14 07:00:00,1309.0,1315.0,1298.8,1314.1,1077.599
2022-03-14 11:00:00,1314.1,1314.3,1308.5,1313.7,246.211
2022-03-14 15:00:00,1313.8,1318.6,1312.3,1318.4,487.08
2022-03-14 19:00:00,1318.4,1329.9,1316.7,1327.9,1070.479
2022-03-14 23:00:00,1328.0,1337.7,1321.6,1330.0,1121.627
2022-03-15 03:00:00,1330.3,1330.8,1319.5,1322.9,809.566
2022-03-15 07:00:00,1322.5,1324.6,1320.2,1321.9,359.579
2022-03-15 11:00:00,1321.9,1328.2,1321.1,1325.7,512.697
2022-03-15 15:00:00,1325.8,1330.8,1317.6,1319.7,754.739
2022-03-15 19:00:00,1319.9,1320.3,1305.8,1308.5,977.931
2022-03-15 23:00:00,1308.6,1317.4,1307.2,1310.6,526.339
2022-03-16 03:00:00,1310.5,1337.3,1302.7,1307.1,3545.923
2022-03-16 07:00:00,1307.0,1312.6,1303.4,1310.1,608.598
2022-03-16 11:00:00,1310.1,1325.2,1309.0,1323.6,1308.243
2022-03-16 15:00:00,1323.6,1332.4,1318.0,1320.6,993.866
2022-03-16 19:00:00,1320.6,1321.7,1304.3,1307.5,1199.981
2022-03-16 23:00:00,1307.5,1315.6,1302.3,1303.2,698.981
2022-03-17 03:00:00,1303.0,1307.9,1300.0,1302.5,676.505
2022-03-17 07:00:00,1302.6,1308.0,1296.1,1298.1,806.304
2022-03-17 11:00:00,1298.0,1299.9,1293.0,1293.6,810.445
2022-03-17 15:00:00,1293.6,1294.1,1281.5,1284.5,1194.578
2022-03-17 19:00:00,1284.5,1288.2,1277.9,1278.8,608.282
2022-03-17 23:00:00,1278.8,1287.3,1278.6,1287.0,236.532
2022-03-18 03:00:00,1286.9,1291.5,1284.4,1290.6,498.192
2022-03-18 07:00:00,1290.6,1294.3,1286.6,1288.4,475.162
2022-03-18 11:00:00,1288.3,1290.9,1281.3,1284.4,697.524
2022-03-18 15:00:00,1284.2,1285.8,1263.0,1264.4,1464.276
2022-03-18 19:00:00,1264.4,1274.0,1262.8,1271.3,1182.804
2022-03-18 23:00:00,1270.9,1273.9,1267.3,1271.9,455.58
2022-03-19 03:00:00,1272.1,1272.8,1260.8,1268.4,934.498
2022-03-19 07:00:00,1268.5,1271.2,1265.4,1268.4,522.769
2022-03-19 11:00:00,1268.4,1268.9,1260.4,1261.3,804.189
2022-03-19 15:00:00,1261.2,1261.3,1252.3,1254.9,2008.222
2022-03-19 19:00:00,1254.8,1261.4,1251.0,1261.2,1565.914
2022-03-19 23:00:00,1261.2,1272.3,1260.7,1265.7,984.224
2022-03-20 03:00:00,1265.4,1273.0,1263.0,1265.4,686.641
2022-03-20 07:00:00,1265.4,1267.7,1262.6,1264.7,424.263
2022-03-20 11:00:00,1265.0,1276.8,1263.5,1274.4,529.564
2022-03-20 15:00:00,1274.4,1279.9,1271.2,1278.2,1122.55
2022-03-20 19:00:00,1278.1,1280.7,1270.9,1271.0,816.937
2022-03-20 23:00:00,1271.0,1274.8,1266.9,1273.3,576.091
2022-03-21 03:00:00,1273.2,1276.2,1265.3,1267.6,579.073
2022-03-21 07:00:00,1267.6,1268.9,1253.2,1255.6,1466.15
2022-03-21 11:00:00,1255.7,1262.7,1252.7,1254.6,724.831
2022-03-21 15:00:00,1254.6,1255.2,1240.7,1241.1,1135.845
2022-03-21 19:00:00,1241.1,1248.2,1239.0,1247.2,669.203
2022-03-21 23:00:00,1246.7,1251.1,1246.2,1249.0,449.639
2022-03-22 03:00:00,1249.1,1254.7,1242.8,1245.2,731.901
2022-03-22 07:00:00,1245.1,1259.6,1243.8,1247.7,889.099
2022-03-22 11:00:00,1247.7,1256.2,1245.8,1255.7,451.023
2022-03-22 15:00:00,1255.8,1259.3,1248.8,1251.0,509.691
2022-03-22 19:00:00,1251.1,1252.8,1248.0,1250.3,211.802
2022-03-22 23:00:00,1250.4,1254.1,1247.2,1252.9,212.074
2022-03-23 03:00:00,1253.0,1256.6,1249.3,1253.5,381.321
2022-03-23 07:00:00,1253.5,1254.4,1248.8,1252.8,252.535
2022-03-23 11:00:00,1252.7,1257.6,1248.5,1250.5,318.02
2022-03-23 15:00:00,1250.6,1254.5,1226.8,1230.7,1610.798
2022-03-23 19:00:00,1230.9,1243.8,1230.6,1243.3,651.336
2022-03-23 23:00:00,1243.6,1243.7,1234.5,1237.2,292.038
2022-03-24 03:00:00,1237.1,1240.0,1230.2,1238.9,486.668
2022-03-24 07:00:00,1238.8,1240.0,1231.4,1235.0,369.522
2022-03-24 11:00:00,1235.0,1236.3,1226.3,1227.9,667.033
2022-03-24 15:00:00,1227.9,1236.9,1226.5,1235.3,724.208
2022-03-24 19:00:00,1235.4,1237.6,1231.4,1232.0,579.807
2022-03-24 23:00:00,1232.0,1237.3,1231.2,1235.0,218.159
2022-03-25 03:00:00,1235.1,1241.3,1230.6,1230.9,474.427
2022-03-25 07:00:00,1230.7,1232.9,1226.6,1232.2,638.534
2022-03-25 11:00:00,1232.1,1237.7,1232.0,1236.0,603.615
2022-03-25 15:00:00,1235.7,1251.9,1235.0,1250.6,1829.963
2022-03-25 19:00:00,1250.5,1269.3,1250.3,1258.4,1766.974
2022-03-25 23:00:00,1258.3,1261.5,1256.8,1259.4,329.371
2022-03-26 03:00:00,1259.4,1261.5,1256.2,1259.1,181.469
2022-03-26 07:00:00,1259.1,1261.1,1246.7,1249.2,550.858
2022-03-26 11:00:00,1249.2,1253.2,1249.0,1250.1,268.938
2022-03-26 15:00:00,1250.1,1253.7,1245.4,1247.7,296.613
2022-03-26 19:00:00,1247.8,1251.6,1245.3,1248.6,232.851
2022-03-26 23:00:00,1248.3,1252.9,1242.7,1243.9,305.856
2022-03-27 03:00:00,1243.9,1248.6,1243.8,1247.0,155.372
2022-03-27 07:00:00,1247.1,1248.2,1242.6,1243.6,229.525
2022-03-27 11:00:00,1243.9,1247.2,1242.9,1245.8,234.709
2022-03-27 15:00:00,1245.8,1252.7,1241.2,1244.5,898.609
2022-03-27 19:00:00,1244.4,1250.0,1237.5,1238.7,702.508
2022-03-27 23:00:00,1238.6,1261.9,1238.0,1248.7,1375.061
2022-03-28 03:00:00,1248.8,1258.0,1244.4,1247.2,537.83
2022-03-28 07:00:00,1247.2,1248.3,1238.3,1242.1,561.938
2022-03-28 11:00:00,1242.1,1244.5,1238.4,1240.4,516.457
2022-03-28 15:00:00,1240.4,1242.0,1233.2,1240.0,1089.105
2022-03-28 19:00:00,1240.1,1246.7,1233.8,1239.0,854.144
2022-03-28 23:00:00,1238.9,1253.8,1234.9,1252.3,862.069
2022-03-29 03:00:00,1252.3,1252.3,1238.7,1242.1,646.471
2022-03-29 07:00:00,1241.9,1243.0,1233.0,1237.0,503.971
2022-03-29 11:00:00,1237.0,1237.2,1226.8,1226.9,656.974
2022-03-29 15:00:00,1226.8,1238.8,1223.5,1236.7,1510.464
2022-03-29 19:00:00,1236.6,1244.0,1234.8,1235.4,749.229
2022-03-29 23:00:00,1236.2,1246.1,1235.0,1237.3,379.35
2022-03-30 03:00:00,1237.3,1246.5,1237.3,1242.2,436.086
2022-03-30 07:00:00,1241.7,1245.7,1232.6,1232.8,595.204
2022-03-30 11:00:00,1232.8,1236.1,1228.5,1228.7,483.846
2022-03-30 15:00:00,1228.7,1234.4,1227.6,1228.1,695.55
2022-03-30 19:00:00,1228.1,1228.9,1218.7,1220.7,1307.812
2022-03-30 23:00:00,1220.7,1224.2,1218.7,1223.4,375.619
2022-03-31 03:00:00,1222.8,1224.0,1214.7,1218.7,569.004
2022-03-31 07:00:00,1218.8,1219.4,1214.6,1215.1,423.838
2022-03-31 11:00:00,1215.2,1216.9,1210.3,1211.7,623.205
2022-03-31 15:00:00,1211.7,1227.6,1211.0,1223.1,1691.273
2022-03-31 19:00:00,1223.0,1231.0,1220.2,1221.8,1354.397
2022-03-31 23:00:00,1221.9,1224.5,1218.5,1220.0,370.727
2022-04-01 03:00:00,1219.9,1221.3,1210.9,1212.0,842.356
2022-04-01 07:00:00,1211.9,1214.1,1206.6,1206.7,435.637
2022-04-01 11:00:00,1206.7,1212.7,1206.7,1211.0,341.452
2022-04-01 15:00:00,1211.1,1214.1,1195.0,1202.0,1568.292
2022-04-01 19:00:00,1202.0,1203.3,1188.1,1188.1,950.664
2022-04-01 23:00:00,1188.1,1191.6,1187.2,1188.2,470.147
2022-04-02 03:00:00,1188.5,1190.9,1184.0,1188.5,731.986
2022-04-02 07:00:00,1188.5,1189.8,1182.8,1183.9,790.168
2022-04-02 11:00:00,1184.0,1188.6,1181.8,1182.4,845.683
2022-04-02 15:00:00,1182.4,1189.8,1180.0,1188.3,1226.213
2022-04-02 19:00:00,1188.3,1188.3,1179.4,1184.1,586.324
2022-04-02 23:00:00,1184.1,1187.6,1182.0,1186.4,274.546
2022-04-03 03:00:00,1186.2,1191.6,1181.8,1182.6,684.524
2022-04-03 07:00:00,1182.5,1186.5,1178.4,1181.5,520.86
2022-04-03 11:00:00,1181.4,1184.7,1179.0,1180.9,272.865
2022-04-03 15:00:00,1180.8,1183.0,1177.0,1177.8,617.913
2022-04-03 19:00:00,1177.8,1180.6,1175.9,1179.5,2520.542
2022-04-03 23:00:00,1179.5,1181.2,1170.0,1170.1,833.5
2022-04-04 03:00:00,1170.0,1174.0,1166.9,1172.5,1048.698
2022-04-04 07:00:00,1172.5,1172.8,1167.3,1168.3,305.785
2022-04-04 11:00:00,1168.4,1178.7,1168.4,1172.9,944.427
2022-04-04 15:00:00,1172.8,1183.9,1171.7,1183.7,1867.93
2022-04-04 19:00:00,1183.7,1185.4,1175.3,1176.5,911.756
2022-04-04 23:00:00,1176.4,1184.3,1175.8,1180.1,617.348
2022-04-05 03:00:00,1180.1,1182.7,1176.2,1177.1,350.133
2022-04-05 07:00:00,1177.1,1181.8,1176.5,1177.9,265.593
2022-04-05 11:00:00,1177.8,1180.8,1174.8,1177.1,292.857
2022-04-05 15:00:00,1177.0,1185.0,1172.5,1173.0,1359.232
2022-04-05 19:00:00,1173.1,1179.3,1171.0,1177.4,427.285
2022-04-05 23:00:00,1177.5,1183.6,1176.5,1183.1,455.138
2022-04-06 03:00:00,1183.0,1203.1,1181.7,1197.1,2952.07
2022-04-06 07:00:00,1197.1,1201.2,1191.7,1196.2,701.209
2022-04-06 11:00:00,1196.2,1210.2,1194.5,1206.2,2435.62
2022-04-06 15:00:00,1206.2,1213.3,1202.3,1209.6,2981.792
2022-04-06 19:00:00,1209.5,1219.2,1204.3,1207.4,2483.381
2022-04-06 23:00:00,1207.3,1218.8,1205.4,1217.6,964.578
2022-04-07 03:00:00,1217.6,1218.5,1211.1,1212.7,896.285
2022-04-07 07:00:00,1212.7,1213.8,1198.9,1200.7,1123.0
2022-04-07 11:00:00,1200.6,1205.0,1196.8,1198.2,892.49
2022-04-07 15:00:00,1198.2,1213.3,1195.2,1205.9,1588.647
2022-04-07 19:00:00,1205.9,1207.6,1197.4,1198.2,743.043
2022-04-07 23:00:00,1198.2,1201.2,1192.6,1193.9,631.021
2022-04-08 03:00:00,1194.0,1194.5,1185.0,1185.6,875.167
2022-04-08 07:00:00,1185.5,1192.4,1184.0,1190.0,705.302
2022-04-08 11:00:00,1189.9,1194.0,1184.2,1193.9,725.555
2022-04-08 15:00:00,1193.8,1198.0,1190.0,1194.7,964.709
2022-04-08 19:00:00,1194.7,1197.1,1185.6,1188.7,678.587
2022-04-08 23:00:00,1188.3,1197.2,1185.4,1192.6,727.412
2022-04-09 03:00:00,1192.7,1194.7,1187.3,1189.8,767.721
2022-04-09 07:00:00,1189.5,1194.4,1188.3,1189.4,626.844
2022-04-09 11:00:00,1189.4,1192.6,1187.9,1189.0,330.342
2022-04-09 15:00:00,1189.0,1189.9,1184.0,1188.8,479.153
2022-04-09 19:00:00,1188.9,1190.8,1185.9,1189.2,332.84
2022-04-09 23:00:00,1189.2,1190.0,1179.7,1184.2,838.045
2022-04-10 03:00:00,1184.1,1186.2,1180.5,1182.7,479.792
2022-04-10 07:00:00,1182.7,1185.8,1181.5,1185.7,159.037
2022-04-10 11:00:00,1185.7,1187.1,1184.7,1186.5,230.739
2022-04-10 15:00:00,1186.5,1187.9,1183.8,1184.8,244.599
2022-04-10 19:00:00,1184.8,1185.1,1177.7,1181.2,504.454
2022-04-10 23:00:00,1181.7,1188.5,1176.8,1187.6,813.605
2022-04-11 03:00:00,1187.6,1201.6,1185.3,1199.5,1733.971
2022-04-11 07:00:00,1199.6,1201.8,1197.3,1199.4,694.774
2022-04-11 11:00:00,1199.4,1222.7,1199.4,1217.2,4755.864
2022-04-11 15:00:00,1217.3,1223.4,1216.1,1221.0,3254.612
2022-04-11 19:00:00,1221.0,1227.5,1202.8,1204.1,3911.164
2022-04-11 23:00:00,1204.0,1213.3,1201.2,1204.8,1862.361
2022-04-12 03:00:00,1204.9,1206.4,1200.5,1206.1,1036.553
2022-04-12 07:00:00,1206.0,1206.3,1196.1,1198.1,1300.643
2022-04-12 11:00:00,1198.5,1200.7,1194.2,1194.4,720.484
2022-04-12 15:00:00,1194.4,1197.5,1184.8,1190.7,1791.77
2022-04-12 19:00:00,1190.6,1195.5,1188.2,1194.1,510.162
2022-04-12 23:00:00,1193.8,1195.1,1188.0,1192.2,441.546
2022-04-13 03:00:00,1192.2,1192.4,1183.5,1184.2,664.025
2022-04-13 07:00:00,1184.3,1187.3,1181.0,1186.0,501.199
2022-04-13 11:00:00,1186.0,1188.9,1182.7,1188.8,772.254
2022-04-13 15:00:00,1188.8,1200.9,1185.9,1197.2,1869.34
2022-04-13 19:00:00,1198.4,1201.9,1196.1,1199.8,714.508
2022-04-13 23:00:00,1199.7,1199.7,1190.0,1192.7,508.336
2022-04-14 03:00:00,1192.7,1194.9,1188.5,1194.1,502.562
2022-04-14 07:00:00,1193.9,1195.8,1189.7,1193.5,414.958
2022-04-14 11:00:00,1193.5,1200.5,1192.7,1200.2,797.038
2022-04-14 15:00:00,1200.1,1200.6,1192.8,1194.5,581.884
2022-04-14 19:00:00,1194.8,1196.7,1190.4,1195.4,484.342
2022-04-14 23:00:00,1195.5,1196.9,1187.2,1189.5,565.278
2022-04-15 03:00:00,1189.4,1190.2,1179.8,1180.9,809.308
2022-04-15 07:00:00,1180.8,1186.5,1179.1,1184.8,594.4
2022-04-15 11:00:00,1184.8,1187.3,1182.0,1185.0,840.975
2022-04-15 15:00:00,1185.4,1193.3,1184.4,1189.5,883.355
2022-04-15 19:00:00,1189.3,1191.8,1188.3,1191.6,303.163
2022-04-15 23:00:00,1191.7,1191.8,1188.1,1189.4,231.241
2022-04-16 03:00:00,1189.4,1191.0,1187.6,1189.8,224.421
2022-04-16 07:00:00,1189.5,1189.6,1187.8,1189.4,155.444
2022-04-16 11:00:00,1189.4,1189.7,1186.4,1188.6,263.067
2022-04-16 15:00:00,1188.6,1190.7,1186.3,1188.9,279.107
2022-04-16 19:00:00,1188.8,1190.9,1187.3,1188.7,272.082
2022-04-16 23:00:00,1188.8,1190.2,1177.8,1181.0,817.284
2022-04-17 03:00:00,1181.0,1185.8,1180.2,1185.4,407.658
2022-04-17 07:00:00,1185.5,1187.4,1182.8,1183.7,508.891
2022-04-17 11:00:00,1183.7,1187.5,1183.7,1186.5,253.908
2022-04-17 15:00:00,1186.5,1186.6,1176.9,1178.5,1026.606
2022-04-17 19:00:00,1178.8,1186.0,1175.0,1185.1,685.119
2022-04-17 23:00:00,1185.3,1191.9,1178.6,1191.9,927.792
2022-04-18 03:00:00,1192.0,1196.1,1190.7,1193.0,1046.728
2022-04-18 07:00:00,1193.0,1207.0,1192.9,1205.7,2206.352
2022-04-18 11:00:00,1205.8,1207.8,1199.2,1201.8,1474.169
2022-04-18 15:00:00,1201.8,1205.0,1197.1,1201.7,1517.971
2022-04-18 19:00:00,1202.0,1212.7,1199.8,1209.6,1656.126
2022-04-18 23:00:00,1209.7,1211.0,1196.0,1196.0,1228.173
2022-04-19 03:00:00,1196.0,1200.3,1192.4,1200.1,765.251
2022-04-19 07:00:00,1200.0,1201.0,1195.4,1198.5,396.216
2022-04-19 11:00:00,1198.7,1199.9,1194.2,1197.0,628.093
2022-04-19 15:00:00,1197.0,1201.9,1194.5,1197.3,1027.93
2022-04-19 19:00:00,1197.2,1199.7,1194.0,1195.0,372.214
2022-04-19 23:00:00,1195.0,1198.4,1194.3,1196.1,211.488
2022-04-20 03:00:00,1196.1,1203.6,1196.0,1199.4,444.66
2022-04-20 07:00:00,1199.5,1200.1,1194.6,1196.3,335.528
2022-04-20 11:00:00,1196.4,1200.5,1193.5,1195.0,882.718
2022-04-20 15:00:00,1195.1,1205.0,1192.5,1203.0,1032.909
2022-04-20 19:00:00,1203.1,1208.0,1202.2,1204.0,341.716
2022-04-20 23:00:00,1204.1,1208.9,1202.9,1206.4,236.526
2022-04-21 03:00:00,1206.5,1208.1,1204.0,1206.1,221.584
2022-04-21 07:00:00,1206.0,1210.8,1204.2,1210.2,369.315
2022-04-21 11:00:00,1210.2,1217.7,1209.7,1211.0,1372.936
2022-04-21 15:00:00,1210.8,1215.7,1209.1,1213.9,742.64
2022-04-21 19:00:00,1213.9,1217.3,1210.3,1216.8,549.743
2022-04-21 23:00:00,1216.7,1218.9,1211.8,1217.0,883.007
2022-04-22 03:00:00,1217.1,1217.2,1209.3,1211.7,435.038
2022-04-22 07:00:00,1211.8,1211.8,1206.4,1208.2,366.754
2022-04-22 11:00:00,1208.2,1210.6,1205.7,1207.4,500.441
2022-04-22 15:00:00,1207.4,1210.5,1197.4,1198.0,860.501
2022-04-22 19:00:00,1198.0,1198.3,1189.4,1193.8,953.306
2022-04-22 23:00:00,1193.7,1200.8,1190.6,1199.8,371.34
2022-04-23 03:00:00,1199.8,1202.2,1196.6,1200.9,356.171
2022-04-23 07:00:00,1201.2,1207.7,1199.2,1199.2,551.394
2022-04-23 11:00:00,1199.2,1200.1,1196.8,1198.3,253.203
2022-04-23 15:00:00,1198.4,1201.5,1198.3,1200.0,190.845
2022-04-23 19:00:00,1200.2,1203.9,1199.9,1202.9,203.861
2022-04-23 23:00:00,1203.1,1206.7,1201.0,1204.4,253.483
2022-04-24 03:00:00,1204.5,1207.7,1203.2,1204.4,392.049
2022-04-24 07:00:00,1204.4,1206.7,1202.6,1206.7,185.006
2022-04-24 11:00:00,1206.7,1209.7,1205.3,1209.6,406.671
2022-04-24 15:00:00,1209.6,1213.0,1206.1,1209.6,889.334
2022-04-24 19:00:00,1209.6,1213.0,1204.0,1207.6,736.823
2022-04-24 23:00:00,1207.6,1214.3,1206.8,1213.5,263.569
2022-04-25 03:00:00,1213.7,1228.9,1213.2,1225.9,2535.507
2022-04-25 07:00:00,1226.1,1237.2,1225.2,1235.6,2215.533
2022-04-25 11:00:00,1235.6,1239.2,1223.1,1223.3,2490.836
2022-04-25 15:00:00,1223.3,1228.4,1220.0,1223.9,1193.95
2022-04-25 19:00:00,1223.7,1224.9,1209.3,1209.9,1222.898
2022-04-25 23:00:00,1210.1,1214.5,1208.1,1213.6,476.526
2022-04-26 03:00:00,1213.5,1222.2,1211.7,1219.4,574.686
2022-04-26 07:00:00,1219.5,1224.3,1215.5,1222.0,746.264
2022-04-26 11:00:00,1222.3,1222.7,1219.4,1222.2,356.857
2022-04-26 15:00:00,1222.1,1230.4,1221.1,1221.1,1255.085
2022-04-26 19:00:00,1221.0,1224.7,1210.3,1221.5,1581.769
2022-04-26 23:00:00,1221.2,1234.5,1218.7,1228.2,1555.048
2022-04-27 03:00:00,1228.3,1231.7,1222.7,1223.5,1062.581
2022-04-27 07:00:00,1223.7,1225.2,1215.5,1221.3,711.877
2022-04-27 11:00:00,1221.2,1229.5,1218.5,1229.3,1710.978
2022-04-27 15:00:00,1229.3,1234.3,1225.6,1233.4,1419.953
2022-04-27 19:00:00,1234.0,1236.6,1231.9,1236.2,709.949
2022-04-27 23:00:00,1235.9,1238.2,1230.0,1232.8,522.172
2022-04-28 03:00:00,1232.7,1239.0,1232.1,1239.0,556.03
2022-04-28 07:00:00,1238.9,1240.7,1233.5,1234.1,670.447
2022-04-28 11:00:00,1234.1,1234.1,1224.7,1230.8,895.454
2022-04-28 15:00:00,1230.8,1246.8,1230.5,1241.6,1548.232
2022-04-28 19:00:00,1241.1,1245.0,1233.7,1238.2,968.657
2022-04-28 23:00:00,1238.2,1240.7,1233.9,1234.6,407.814
2022-04-29 03:00:00,1234.7,1240.4,1233.4,1234.4,555.11
2022-04-29 07:00:00,1234.4,1237.1,1230.4,1232.6,649.315
2022-04-29 11:00:00,1232.5,1245.0,1230.8,1241.6,2936.534
2022-04-29 15:00:00,1241.7,1246.2,1239.2,1244.9,1516.79
2022-04-29 19:00:00,1244.9,1255.5,1241.2,1253.2,2190.613
2022-04-29 23:00:00,1253.2,1255.4,1248.6,1251.9,1125.294
2022-04-30 03:00:00,1251.9,1252.1,1245.0,1249.0,1024.782
2022-04-30 07:00:00,1249.0,1249.2,1242.3,1244.1,798.298
2022-04-30 11:00:00,1244.2,1247.5,1243.5,1244.6,531.285
2022-04-30 15:00:00,1244.7,1258.6,1243.0,1250.4,1603.251
2022-04-30 19:00:00,1250.5,1261.7,1250.4,1256.8,1094.147
2022-04-30 23:00:00,1256.9,1292.8,1255.5,1281.8,2269.677
2022-05-01 03:00:00,1281.7,1284.3,1270.3,1271.0,1567.192
2022-05-01 07:00:00,1271.0,1275.0,1262.3,1268.6,912.515
2022-05-01 11:00:00,1268.5,1271.9,1262.3,1271.7,817.407
2022-05-01 15:00:00,1271.5,1273.6,1260.7,1262.7,1586.971
2022-05-01 19:00:00,1262.6,1266.4,1258.2,1263.3,818.337
2022-05-01 23:00:00,1263.3,1266.0,1255.1,1258.4,524.835
2022-05-02 03:00:00,1258.4,1262.1,1254.6,1262.1,717.766
2022-05-02 07:00:00,1262.1,1265.8,1259.3,1265.7,442.794
2022-05-02 11:00:00,1265.7,1282.2,1264.9,1278.9,1270.029
2022-05-02 15:00:00,1278.8,1279.3,1272.4,1272.9,995.219
2022-05-02 19:00:00,1272.4,1279.9,1263.1,1266.0,1050.581
2022-05-02 23:00:00,1266.0,1266.0,1256.5,1258.4,622.054
2022-05-03 03:00:00,1258.4,1261.0,1254.8,1256.0,572.753
2022-05-03 07:00:00,1255.5,1260.0,1254.1,1258.1,594.355
2022-05-03 11:00:00,1258.1,1261.7,1254.6,1255.1,487.367
2022-05-03 15:00:00,1255.3,1259.9,1255.0,1258.7,440.629
2022-05-03 19:00:00,1258.7,1265.1,1255.6,1265.0,636.712
2022-05-03 23:00:00,1264.8,1265.3,1256.2,1258.2,361.326
2022-05-04 03:00:00,1258.0,1259.8,1254.5,1258.9,448.133
2022-05-04 07:00:00,1258.5,1265.3,1255.0,1264.9,682.443
2022-05-04 11:00:00,1264.9,1269.7,1253.8,1257.3,1521.524
2022-05-04 15:00:00,1257.3,1268.2,1257.2,1266.9,806.804
2022-05-04 19:00:00,1267.2,1268.9,1240.6,1244.1,2445.994
2022-05-04 23:00:00,1244.2,1245.8,1235.6,1235.7,690.262
2022-05-05 03:00:00,1235.7,1237.0,1228.8,1235.0,936.936
2022-05-05 07:00:00,1234.8,1239.2,1234.0,1236.7,521.369
2022-05-05 11:00:00,1236.7,1242.4,1235.3,1240.2,653.884
2022-05-05 15:00:00,1240.3,1246.5,1230.6,1239.9,2385.396
2022-05-05 19:00:00,1239.9,1244.3,1222.4,1227.7,1567.456
2022-05-05 23:00:00,1228.1,1229.8,1222.5,1229.1,642.774
2022-05-06 03:00:00,1229.1,1232.5,1222.3,1226.5,894.557
2022-05-06 07:00:00,1226.1,1230.0,1223.0,1229.9,510.482
2022-05-06 11:00:00,1229.9,1233.2,1224.7,1230.2,1032.201
2022-05-06 15:00:00,1230.1,1236.8,1223.0,1230.4,2106.445
2022-05-06 19:00:00,1230.3,1233.7,1227.1,1228.8,514.468
2022-05-06 23:00:00,1228.2,1229.5,1223.3,1227.1,412.883
2022-05-07 03:00:00,1227.2,1232.9,1224.8,1232.1,422.245
2022-05-07 07:00:00,1232.1,1238.2,1229.2,1231.8,1114.725
2022-05-07 11:00:00,1231.8,1233.4,1227.9,1232.0,800.938
2022-05-07 15:00:00,1231.6,1233.8,1226.6,1227.1,486.829
2022-05-07 19:00:00,1227.0,1230.3,1225.6,1228.9,312.279
2022-05-07 23:00:00,1228.9,1242.6,1219.0,1240.9,2069.113
2022-05-08 03:00:00,1240.8,1245.6,1231.0,1240.3,1328.774
2022-05-08 07:00:00,1240.0,1243.8,1238.2,1239.4,531.908
2022-05-08 11:00:00,1239.3,1242.5,1236.6,1239.8,606.099
2022-05-08 15:00:00,1239.9,1248.2,1238.2,1244.0,857.635
2022-05-08 19:00:00,1244.0,1245.7,1233.2,1236.1,960.724
2022-05-08 23:00:00,1236.0,1238.8,1229.5,1235.2,613.068
2022-05-09 03:00:00,1235.2,1249.2,1230.7,1244.0,1061.019
2022-05-09 07:00:00,1244.1,1255.5,1242.5,1254.5,1093.619
2022-05-09 11:00:00,1254.3,1275.0,1252.8,1270.4,2989.076
2022-05-09 15:00:00,1270.3,1271.8,1256.8,1261.0,2598.631
2022-05-09 19:00:00,1260.9,1277.0,1258.4,1269.5,5235.732
2022-05-09 23:00:00,1269.4,1273.0,1255.4,1268.0,2451.414
2022-05-10 03:00:00,1268.0,1279.5,1248.0,1253.0,4226.296
2022-05-10 07:00:00,1253.0,1256.1,1230.7,1238.3,3035.255
2022-05-10 11:00:00,1238.8,1239.1,1221.9,1222.3,1688.056
2022-05-10 15:00:00,1222.5,1239.8,1219.8,1231.0,1875.232
2022-05-10 19:00:00,1231.0,1242.8,1225.3,1239.5,1279.01
2022-05-10 23:00:00,1239.6,1257.3,1237.1,1240.4,1793.254
2022-05-11 03:00:00,1240.1,1244.5,1228.4,1243.5,1322.084
2022-05-11 07:00:00,1243.4,1270.0,1241.8,1261.7,3076.756
2022-05-11 11:00:00,1261.6,1274.5,1240.6,1272.1,3536.179
2022-05-11 15:00:00,1271.8,1392.3,1264.1,1335.4,12334.999
2022-05-11 19:00:00,1335.2,1378.4,1329.5,1370.9,6437.469
2022-05-11 23:00:00,1370.9,1387.0,1349.0,1362.0,7106.84
2022-05-12 03:00:00,1362.3,1434.3,1345.0,1433.4,9931.659
2022-05-12 07:00:00,1433.2,1514.5,1412.0,1454.4,17592.705
2022-05-12 11:00:00,1453.8,1465.2,1410.0,1436.0,5069.679
2022-05-12 15:00:00,1436.5,1452.5,1414.2,1439.6,2877.124
2022-05-12 19:00:00,1439.7,1444.4,1416.3,1427.7,1358.691
2022-05-12 23:00:00,1428.9,1468.7,1426.4,1445.1,1554.288
2022-05-13 03:00:00,1445.7,1449.4,1387.1,1391.7,2457.704
2022-05-13 07:00:00,1391.7,1402.4,1367.8,1401.5,2409.479
2022-05-13 11:00:00,1401.5,1401.9,1366.5,1368.4,1724.256
2022-05-13 15:00:00,1367.7,1382.7,1358.0,1375.1,1899.829
2022-05-13 19:00:00,1374.7,1389.4,1368.4,1386.1,1248.698
2022-05-13 23:00:00,1386.4,1390.7,1368.0,1384.6,942.971
2022-05-14 03:00:00,1385.1,1388.7,1358.3,1364.1,1002.307
